,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,avg_max_stuck,avg_hrs_stuck_avg,pa_distance_max_long,most_loss
813,47739,-1.0,196360.56239790106,0.0,0.19326946220267824,1.6408978455163883,1.0,0.2507615011446857,2911.995454545455,4.612596518340694,7.484809227034768,3293.6646998559413
6897,3e551,-1.0,455476.7182106391,-891477.1725691884,0.4827326734821362,0.024854507835594408,1.0,0.2504138800225496,235.56969696969693,0.9504749538128903,1.130793476916737,1405.8040331000109
6143,d4332,-1.0,285083.44488125853,-270771.4843508634,0.5866346745718292,0.013470867464924347,1.0,0.24986184160823938,87.00000000000001,0.6607706480469296,0.7117668901314641,1386.1479849999982
6391,ffecd,-1.0,105154.57886678983,-113545.17328144114,0.7774914088826087,0.007101643091531421,0.5,0.24940956714955706,26.859090909090913,0.8613851477245642,0.8616378839077097,118.32443016600136
559,9125a,-1.0,212134.6336684955,0.0,0.21581762593779336,1.1268982837332062,1.0,0.24931071893563986,2526.5303030303025,0.43778568214621283,5.398731774563859,3159.3451362000023
8163,7fe58,-1.0,75746.65605392685,0.0,0.18930116232409713,1.5240400969038106,1.0,0.24850928138661582,2591.7045454545455,2.01641059915445,7.026768397475641,3225.5909297590674
9593,2f7f0,-1.0,76800.06962500785,0.0,0.1971164412073455,1.1957695408002331,1.0,0.24826748899059145,2384.637878787879,0.4266818294742475,5.784983332415309,4490.7983737004215
3833,cff96,-1.0,174983.127808144,0.0,0.2178946317740646,1.07438862641387,1.0,0.2482293400952013,2809.2212121212124,0.3486378457667725,5.201408446927474,4703.653757068042
2641,88ace,-1.0,214762.02321857412,-151705.95057231185,0.6616557682965972,0.009969807676896647,1.0,0.24805274308695824,181.16363636363639,2.162853050780648,0.524847466202876,2196.332683298003
1691,730ce,-1.0,264546.959610684,-354328.1715888937,0.6904603698371647,0.009089938477506264,1.0,0.24788703890520045,153.49545454545458,1.5188404381010145,0.45084489027232966,752.8845696259912
7448,9eee5,-1.0,41960.9023897474,0.0,0.5588605464450604,2.626318938723522,0.5,0.24773645444617706,4476.601515151516,3.98947182551976,10.990334761364686,1262.3540975539115
1600,31c5a,-1.0,83262.34962420938,-148069.67690448975,0.7143970229763013,0.047566702486006696,0.5,0.24759919130599767,87.31363636363636,0.5917043234509886,1.3692812019940268,1355.9678460216912
363,8639e,-1.0,1833925.6767072305,-1274794.6560802911,0.5703728452989657,0.007755919707377351,1.0,0.24744448972399236,21.52272727272727,0.9742328719370044,0.8066237213173103,17.911003899981864
2516,d3cbb,-1.0,105467.04570080912,0.0,0.22821023381640265,1.0772772884161486,1.0,0.2468913736922767,1950.8393939393939,0.3420228615625467,5.231847912857245,3725.626352067538
6503,f6b6e,-1.0,310060.2760880311,-295163.0532199205,0.5587417394455693,0.008697099187315352,1.0,0.24659728941900586,67.37727272727273,0.22895067797104393,0.8372613226913039,1258.5989452839306
8945,10dd7,-1.0,310060.2760880311,-295163.0532199205,0.5587417394455693,0.008697099187315352,1.0,0.24659728941900586,67.37727272727273,0.22895067797104393,0.8372613226913039,1258.5989452839306
9353,a124c,-1.0,314458.7938265602,-382293.9237517734,0.5751091386418692,0.012485720732841448,1.0,0.24613534095799097,117.50757575757575,0.7570339069622807,0.7623327418848878,1573.2667144550053
1498,27ea5,-1.0,642679.3673345614,-1599860.387966992,0.6271948827202816,0.005456830327161031,1.0,0.24606012299914368,51.845454545454544,0.21269610916758522,0.5631365013860873,406.11765020300385
5812,d490b,-1.0,87005.52711443618,-71222.87287169902,0.800206294380035,0.011341351707339244,0.5,0.24584774164520792,117.45606060606063,0.688357588038028,0.6940094369109598,593.6550543150018
